ID Transaksi,Tanggal,Bulan,Tahun,Usia Pembeli,Gender,Berat Barang (gr),Berapa Kali Transaksi,Waktu Pengiriman (Hari),Ongkos Kirim
5886,14,3,2023,79,L,325,10,8,30000
9720,30,8,2023,48,P,938,3,14,30000
237,3,6,2024,63,P,333,8,5,50000
5385,27,10,2022,56,P,958,15,3,40000
1454,13,4,2024,23,P,768,20,4,20000
1770,12,8,2022,71,P,79,14,2,40000
4038,12,4,2023,37,L,562,15,14,20000
4407,6,12,2024,23,P,827,11,6,30000
2802,21,1,2024,67,P,624,14,14,40000
3048,8,7,2024,65,L,871,4,7,10000
9606,24,1,2022,48,P,482,19,12,20000
1770,13,9,2023,71,L,977,3,10,40000
1257,9,12,2022,21,P,673,10,2,30000
1198,9,11,2024,67,L,838,6,7,50000
8152,1,1,2024,36,P,91,14,10,30000
4756,20,3,2022,68,P,629,19,2,10000
8531,22,4,2022,40,L,491,18,10,10000
921,23,8,2022,61,P,601,4,5,50000
4601,19,11,2022,74,P,286,5,3,30000
5980,26,12,2023,21,P,322,11,14,40000
9760,19,8,2023,27,P,623,7,6,10000
4198,10,12,2023,69,P,567,7,4,30000
7844,13,4,2023,34,P,623,13,3,10000
4642,14,3,2022,26,L,434,4,6,50000
5259,1,4,2023,74,L,458,18,9,10000
4012,27,7,2024,63,L,862,6,8,40000
9278,3,5,2023,21,L,858,16,3,50000
631,13,6,2023,35,P,265,2,8,50000
2945,29,5,2024,28,L,371,19,7,10000
989,31,9,2023,34,P,83,7,12,40000
9780,7,7,2024,71,L,402,14,14,50000
569,5,2,2024,35,P,725,16,6,50000
7840,15,4,2024,68,P,429,10,5,10000
356,18,3,2024,34,L,817,17,2,30000
3585,13,1,2023,77,P,562,19,8,30000
8953,3,7,2022,24,L,8,1,9,30000
5437,25,6,2024,71,L,171,17,4,20000
4183,21,2,2023,53,L,176,4,7,30000
3054,31,12,2023,65,P,702,19,5,20000
9672,14,10,2024,68,P,432,6,2,10000
2402,3,11,2022,41,L,352,1,14,50000
4379,10,9,2023,22,L,722,3,1,40000
9363,29,4,2023,53,P,948,7,6,50000
9667,26,8,2023,22,L,920,8,4,30000
2605,1,3,2022,60,P,212,14,5,40000
7384,18,2,2024,42,P,685,5,5,30000
486,13,12,2024,58,L,257,4,8,20000
7070,7,2,2023,78,P,491,19,7,50000
3160,5,2,2022,53,L,640,2,13,20000
909,20,12,2022,43,P,409,17,3,50000
5625,15,11,2023,70,L,575,12,10,50000
8795,21,3,2022,60,P,551,5,14,50000
627,26,8,2022,31,P,169,1,13,10000
566,24,9,2024,56,L,317,3,2,30000
1580,11,4,2024,66,L,658,8,8,20000
6007,27,5,2023,77,P,681,15,12,40000
4097,19,3,2022,40,L,189,6,4,50000
5978,29,7,2024,22,P,601,13,9,20000
1136,7,2,2022,72,P,401,10,10,30000
4010,1,4,2022,56,L,200,19,1,50000
1202,3,11,2022,71,L,557,20,10,20000
4313,14,9,2024,62,P,668,18,3,20000
7024,27,11,2023,67,L,239,10,10,50000
2414,13,7,2022,30,P,431,4,1,40000
9527,31,4,2024,41,P,243,9,1,50000
3289,29,11,2024,21,L,767,5,4,20000
6446,22,9,2024,54,L,701,14,5,20000
3711,5,8,2022,42,L,860,7,2,10000
698,31,12,2022,39,L,808,10,13,20000
9242,20,6,2022,63,P,973,7,5,20000
7798,15,6,2023,21,L,382,17,14,10000
2489,20,5,2023,49,L,470,4,7,10000
7145,1,2,2023,78,P,244,5,7,20000
3183,21,4,2023,78,P,589,8,7,50000
3363,1,5,2024,65,L,914,3,8,30000
2678,5,8,2023,63,P,728,6,13,20000
1272,10,11,2024,77,L,555,8,13,30000
3205,3,2,2022,25,L,814,12,8,10000
5443,2,7,2024,51,L,692,9,9,40000
7350,2,10,2022,66,P,14,2,12,30000
8727,7,2,2022,54,P,280,7,14,40000
3696,1,1,2022,24,L,5,16,11,30000
8879,12,10,2022,41,P,671,14,8,30000
5033,20,8,2022,52,L,112,15,7,40000
7159,1,1,2024,52,L,540,19,12,50000
2454,12,5,2022,54,L,58,19,2,50000
253,29,9,2024,59,P,266,10,8,30000
5320,7,2,2022,65,L,981,20,13,40000
8553,29,11,2022,74,L,745,14,14,30000
3777,15,5,2023,21,L,651,8,2,10000
9489,1,7,2024,33,P,871,13,14,40000
6782,17,9,2022,23,L,379,17,2,50000
236,8,12,2023,49,P,289,16,4,10000
9874,16,1,2022,37,P,805,13,1,50000
9714,7,5,2024,54,P,205,12,6,50000
1249,18,3,2023,67,P,306,16,4,30000
7703,24,2,2023,47,P,703,12,5,50000
5338,24,11,2023,26,L,290,1,10,10000
3231,31,6,2024,33,L,657,1,7,20000
3687,24,4,2023,65,P,273,20,5,40000
5299,12,10,2024,47,P,549,16,6,40000
4971,4,12,2024,58,L,356,4,3,50000
6580,27,3,2024,68,P,243,1,6,20000
2401,20,11,2022,63,P,457,10,12,20000
8991,10,9,2022,64,L,85,4,8,10000
6846,5,7,2022,41,P,923,19,1,20000
4561,26,9,2022,28,L,919,10,1,10000
1694,28,10,2023,79,P,117,3,2,20000
8087,31,5,2024,71,L,290,5,7,40000
3559,22,10,2022,70,L,898,2,12,10000
5013,14,6,2024,26,L,602,14,2,10000
6450,12,1,2023,50,P,954,2,8,30000
9960,16,12,2024,70,P,712,11,12,50000
9622,5,10,2023,25,L,30,1,7,50000
1705,6,3,2022,72,P,50,3,5,10000
9503,19,8,2023,52,P,378,19,7,40000
6076,30,3,2023,78,P,899,15,14,20000
1146,13,10,2022,73,P,551,6,7,50000
778,26,6,2022,70,P,993,15,5,20000
1373,17,1,2024,55,L,200,20,6,10000
2294,20,9,2022,46,P,242,2,11,30000
4923,8,6,2022,47,L,201,14,13,40000
927,7,6,2023,79,L,276,5,4,50000
9205,28,12,2022,26,P,808,12,2,50000
4122,20,6,2023,39,L,286,19,13,50000
280,23,8,2024,76,L,724,17,12,10000
4446,29,4,2024,42,P,601,10,4,20000
294,18,2,2022,34,L,672,14,12,20000
915,14,12,2023,62,P,689,2,13,10000
1608,8,6,2024,45,L,512,12,6,40000
4966,2,6,2024,21,P,21,9,2,30000
5866,20,10,2022,33,L,207,4,9,20000
5981,21,2,2024,38,P,388,12,8,20000
5816,16,4,2022,34,L,165,19,5,10000
3888,8,11,2022,70,P,75,14,13,50000
9855,17,7,2023,56,P,436,15,5,10000
186,12,8,2024,31,P,446,12,7,20000
1040,12,6,2022,62,P,652,4,1,30000
6516,9,4,2022,34,L,448,19,13,10000
6138,6,9,2024,45,L,87,10,14,10000
8387,13,12,2023,34,P,200,3,1,30000
2566,29,4,2023,52,P,963,15,2,50000
5185,10,6,2023,40,L,562,7,1,10000
144,24,12,2023,80,P,331,4,14,10000
5732,28,11,2024,59,P,194,16,3,30000
6080,26,8,2024,69,P,760,3,6,10000
7442,9,1,2024,30,P,534,13,7,20000
2533,23,2,2023,46,P,579,20,3,20000
3150,5,2,2023,68,L,196,7,12,20000
6423,9,6,2024,46,P,588,1,11,20000
8975,16,8,2022,23,P,539,11,8,40000
7809,2,6,2023,29,L,781,15,3,50000
9347,14,2,2023,32,P,549,17,5,30000
846,25,12,2022,37,P,760,15,2,50000
8980,15,11,2022,53,L,407,6,6,20000
9862,20,8,2022,36,L,220,4,9,50000
4182,7,8,2022,29,P,28,10,12,40000
995,27,5,2022,75,P,846,2,5,20000
1152,10,2,2024,76,L,864,1,6,40000
3335,29,8,2022,37,L,723,9,8,50000
6767,8,11,2024,60,P,874,14,3,30000
9646,3,4,2022,26,P,122,17,7,20000
5439,19,11,2022,48,P,110,19,1,20000
2630,14,8,2024,78,L,891,17,11,40000
7146,6,4,2024,59,L,356,19,12,10000
1659,1,12,2024,78,P,227,2,10,30000
2953,15,12,2024,28,L,988,11,7,50000
3032,27,12,2024,74,L,856,16,3,50000
67,27,9,2023,35,L,820,10,14,30000
9228,26,6,2023,33,L,613,11,1,20000
8132,2,5,2024,67,L,811,2,7,30000
4602,19,2,2024,44,L,102,15,4,30000
4355,2,11,2024,41,L,316,11,13,40000
3183,1,6,2024,55,L,749,1,11,10000
7367,6,12,2022,48,P,735,17,14,40000
8062,8,2,2023,77,L,941,2,4,20000
5937,11,1,2023,64,P,189,16,4,40000
1131,17,3,2022,25,P,995,1,7,20000
3667,21,4,2022,56,P,837,12,4,30000
7415,7,5,2023,42,P,388,18,8,50000
7006,23,10,2024,79,P,883,3,3,50000
7297,5,9,2023,49,L,455,16,7,40000
8423,2,10,2024,68,L,333,15,11,50000
8358,6,7,2023,66,L,307,1,13,30000
4473,5,8,2022,53,P,137,16,4,20000
8631,14,7,2022,60,P,165,8,12,40000
5421,13,11,2022,50,P,794,12,9,50000
3479,21,3,2022,31,L,369,17,10,20000
5546,26,9,2022,77,L,610,15,4,10000
657,20,5,2024,78,L,719,18,2,50000
8971,30,3,2023,72,P,606,9,10,20000
9813,20,11,2024,55,P,981,1,12,40000
775,24,2,2023,61,L,584,18,14,30000
6163,30,3,2023,40,L,280,10,4,40000
421,24,9,2023,69,L,869,17,8,10000
3000,11,2,2024,71,P,978,15,10,30000
4564,27,5,2024,77,P,262,13,9,10000
4366,12,11,2022,36,L,46,11,2,30000
4360,18,7,2023,72,L,357,4,2,50000
5784,9,2,2022,30,L,885,3,7,40000
4061,23,7,2024,57,L,126,2,5,50000
6006,29,2,2023,33,L,598,11,3,20000
9805,12,9,2022,51,L,436,6,3,40000
8024,19,1,2023,34,L,310,11,7,10000
7149,24,9,2022,60,L,144,9,12,50000
382,25,6,2023,66,L,306,1,7,20000
6826,23,1,2024,78,P,316,11,3,30000
5972,22,3,2022,52,P,411,1,8,20000
2519,7,7,2024,59,L,77,10,14,30000
6661,3,3,2023,24,L,344,7,12,50000
6721,5,10,2023,27,L,307,3,6,40000
5168,11,8,2023,53,L,692,10,5,50000
8970,14,4,2022,66,P,847,9,10,50000
3083,12,7,2024,37,P,877,11,12,30000
8144,8,9,2023,58,L,74,5,3,10000
4013,12,6,2022,50,L,920,9,9,30000
1930,5,5,2022,48,P,507,10,6,50000
9482,13,4,2024,58,P,743,2,4,20000
8392,18,9,2024,30,L,853,17,3,10000
407,12,10,2022,54,L,24,4,14,10000
2651,24,3,2023,32,L,290,4,2,40000
8758,31,5,2022,57,P,122,6,4,50000
9911,24,11,2022,72,L,44,18,4,30000
8692,18,5,2024,31,P,458,14,14,30000
9928,10,6,2022,48,P,270,8,8,40000
6078,12,8,2023,36,P,527,15,2,50000
2116,7,10,2023,23,L,258,2,8,30000
3231,31,2,2024,47,P,909,20,8,50000
622,22,9,2024,64,P,354,10,10,20000
7620,13,9,2024,57,L,912,17,9,40000
3996,16,7,2024,25,P,79,18,11,20000
3856,14,2,2022,76,P,363,20,6,50000
5207,18,8,2024,62,P,328,3,14,40000
5589,27,4,2023,57,L,901,4,13,10000
8884,12,3,2023,75,L,652,2,8,20000
4376,13,3,2023,78,P,380,13,2,40000
4560,1,11,2024,79,L,604,9,5,10000
695,16,4,2022,62,P,857,19,10,40000
9066,25,10,2022,34,L,991,9,11,10000
7915,3,5,2022,74,L,695,6,2,40000
9263,8,3,2022,23,L,177,4,6,10000
5540,25,7,2022,39,P,358,20,2,10000
803,7,11,2023,32,L,742,2,2,40000
9289,1,4,2022,21,P,606,7,13,10000
8675,30,2,2024,52,P,767,10,7,30000
4924,31,5,2022,58,P,850,14,14,10000
8129,22,11,2022,29,P,351,7,12,50000
2660,2,6,2023,60,P,348,9,4,20000
8361,24,8,2024,26,P,719,15,6,10000
8958,17,1,2024,51,P,126,13,3,20000
5978,15,4,2024,52,P,370,3,12,20000
3731,1,11,2023,25,L,521,2,2,40000
8836,20,3,2022,57,P,744,12,6,40000
315,13,10,2022,65,P,731,8,10,50000
5880,26,7,2022,53,L,193,19,7,20000
7586,1,12,2022,34,L,731,7,2,50000
2058,11,11,2024,32,P,682,17,14,20000
1812,21,7,2023,62,L,776,9,13,30000
8443,15,7,2023,54,P,744,12,2,40000
8990,14,11,2024,59,L,177,9,8,50000
6688,22,5,2023,36,L,385,12,4,50000
7747,21,12,2024,76,P,15,10,10,20000
9523,23,7,2024,31,P,586,15,11,50000
2905,10,6,2023,41,L,144,14,1,50000
3045,22,8,2024,44,L,633,4,14,10000
7053,1,7,2023,61,L,560,11,9,50000
389,17,6,2022,23,L,741,12,3,10000
1028,8,6,2023,44,L,912,5,8,10000
1078,9,11,2023,28,L,662,11,1,10000
2763,29,11,2022,39,P,297,4,11,40000
4017,4,10,2022,24,P,584,11,9,40000
6440,18,9,2022,76,L,249,7,8,50000
7405,12,4,2022,59,P,335,19,5,30000
7915,12,5,2022,53,L,896,7,10,10000
8282,8,12,2024,21,L,663,5,6,20000
6171,26,10,2024,27,P,149,12,14,40000
1116,26,3,2023,50,L,961,20,3,30000
6889,21,6,2023,54,P,679,6,7,50000
7149,24,3,2023,27,P,215,16,6,10000
9397,15,11,2023,40,P,305,9,7,40000
250,9,10,2023,56,L,904,19,11,10000
5868,26,7,2022,43,P,660,12,7,20000
7146,26,7,2023,52,P,654,6,7,30000
8277,19,12,2022,79,P,744,7,13,50000
2547,27,10,2024,37,P,153,8,4,20000
626,21,7,2022,32,P,873,8,9,50000
7847,9,4,2024,24,L,529,3,2,40000
1221,8,5,2024,62,P,780,20,3,30000
3417,16,1,2022,34,P,259,5,11,20000
3958,11,6,2022,31,L,668,13,12,30000
93,3,5,2024,73,L,879,12,4,20000
750,5,6,2024,57,P,393,11,6,40000
3358,31,4,2024,34,P,573,3,3,40000
6899,16,8,2022,54,L,247,9,9,10000
7966,31,3,2023,27,L,764,5,2,30000
7951,12,7,2022,60,P,569,11,5,10000
1997,17,12,2022,70,P,396,10,3,20000
8690,15,5,2022,36,L,989,12,4,10000
52,1,6,2024,76,P,14,12,2,10000
5734,14,10,2023,51,P,787,3,5,40000
4293,9,4,2023,28,L,340,4,13,40000
3818,20,11,2023,29,P,858,1,13,40000
7130,18,11,2023,77,L,507,1,13,20000
9341,25,7,2022,30,L,849,2,7,20000
5972,25,7,2022,27,L,911,5,9,40000
5122,17,7,2022,57,L,102,20,7,10000
2726,1,2,2022,68,P,468,13,6,30000
4185,11,6,2024,49,P,826,2,10,40000
4252,20,8,2024,69,L,670,12,13,30000
8305,11,5,2024,25,P,964,18,5,30000
3276,24,1,2022,69,P,335,6,9,30000
9292,27,1,2023,34,L,727,13,10,50000
207,10,8,2024,78,L,517,8,5,30000
839,4,12,2023,69,P,620,13,4,50000
8270,19,9,2022,66,L,830,1,11,20000
7957,16,11,2022,29,L,761,3,7,20000
3360,28,4,2023,37,L,694,12,6,50000
4257,2,2,2022,52,L,865,20,11,50000
5799,3,11,2022,45,L,947,14,14,30000
7981,18,9,2024,50,P,414,16,1,50000
7447,1,2,2022,39,L,528,18,14,50000
7258,4,1,2024,42,P,968,15,14,20000
673,10,2,2022,58,L,620,15,11,50000
2989,19,7,2023,58,P,949,9,11,20000
4015,1,5,2023,41,P,574,13,1,10000
1801,12,8,2024,73,P,975,6,11,50000
9893,20,10,2024,43,P,678,3,11,20000
1040,20,5,2023,24,L,293,4,1,50000
9835,23,2,2023,30,L,824,2,7,30000
3927,9,2,2023,45,P,353,7,13,30000
9907,5,10,2024,77,L,877,14,12,50000
6962,28,1,2022,60,P,517,13,4,20000
6401,2,5,2023,50,P,537,17,1,10000
6929,27,7,2022,27,P,728,14,7,10000
7996,14,2,2024,43,L,675,14,10,50000
2225,23,12,2022,40,L,944,16,4,20000
1276,7,3,2024,22,L,634,6,4,40000
8252,28,3,2023,80,P,511,2,8,30000
8995,3,6,2023,67,P,357,5,3,20000
4796,29,4,2022,72,L,36,20,10,40000
516,7,8,2022,28,L,231,13,10,50000
6820,30,8,2024,39,P,24,5,7,40000
5115,13,2,2022,42,L,175,13,7,50000
2291,31,12,2022,53,L,844,18,4,40000
9231,30,7,2023,45,L,470,4,8,10000
6840,4,3,2022,54,P,581,8,7,20000
4426,26,12,2024,37,L,979,6,2,10000
2563,1,5,2022,77,L,293,6,12,50000
2018,18,6,2024,35,L,733,2,13,30000
370,11,9,2022,55,L,360,3,11,20000
5675,8,6,2023,28,L,207,15,5,50000
6911,8,6,2023,67,L,244,10,5,10000
1121,24,3,2022,27,L,516,18,1,40000
2362,13,8,2024,34,L,330,15,14,40000
8061,28,12,2022,61,P,804,11,4,30000
4292,14,9,2023,45,L,441,6,3,50000
3771,12,9,2023,30,P,967,8,2,40000
3911,26,4,2023,56,L,487,7,4,10000
7449,29,3,2023,53,P,476,20,3,30000
2476,3,12,2023,60,L,214,15,9,30000
6873,11,10,2023,79,P,739,6,12,30000
4909,31,10,2023,72,P,545,17,4,30000
3597,19,5,2024,29,L,806,14,2,10000
3482,30,8,2024,24,P,580,1,8,20000
3727,19,10,2024,67,P,115,1,3,50000
7657,28,9,2024,43,L,485,13,6,50000
3973,13,10,2022,54,P,804,9,8,20000
1338,30,5,2024,49,P,689,13,9,30000
5154,30,9,2022,57,P,638,12,8,40000
8874,23,9,2022,47,L,200,13,3,50000
5129,29,1,2023,44,L,875,20,14,30000
9705,13,7,2024,37,L,289,17,3,30000
7043,10,8,2023,21,L,101,6,6,40000
8122,14,11,2023,21,L,803,11,12,10000
6556,6,7,2022,38,L,819,20,11,30000
6809,27,12,2024,50,L,502,3,10,40000
178,19,1,2022,56,P,198,19,7,50000
6841,28,5,2023,25,L,282,19,14,10000
5791,2,8,2022,51,P,934,10,9,40000
5301,9,8,2024,22,L,108,7,6,30000
2929,30,6,2024,23,L,845,11,1,40000
3950,16,7,2024,78,L,905,3,3,20000
5277,12,1,2023,26,L,426,11,3,50000
3605,27,3,2023,64,P,908,18,3,40000
4400,4,5,2022,46,L,241,6,9,40000
5261,2,3,2024,52,P,109,9,4,20000
4742,5,2,2022,59,P,17,11,6,10000
8272,12,1,2024,42,L,782,12,9,10000
7054,14,6,2023,72,P,660,14,10,50000
631,6,6,2023,65,P,366,15,3,10000
9494,28,6,2023,48,L,362,16,12,40000
6406,2,9,2024,41,P,590,6,12,40000
8913,27,1,2023,63,L,993,16,13,50000
3990,28,7,2024,23,P,299,9,10,30000
6850,16,7,2022,54,L,72,13,11,50000
4913,27,10,2024,49,P,926,6,2,10000
2740,6,3,2023,41,P,29,1,7,30000
2178,30,8,2022,26,P,98,2,4,40000
3748,12,4,2023,26,L,483,16,14,10000
8086,17,2,2023,66,L,258,19,5,50000
2045,25,1,2023,77,P,950,9,3,30000
2463,10,1,2024,72,L,574,14,6,50000
5447,16,3,2024,25,P,939,10,4,10000
8076,29,7,2022,24,L,617,19,1,20000
7406,30,8,2023,74,P,61,6,7,50000
5728,15,4,2024,46,L,542,14,10,50000
2746,30,10,2024,35,P,827,13,5,40000
3648,31,4,2024,34,L,809,4,6,50000
2173,11,4,2024,80,P,445,1,11,20000
21,5,7,2023,60,L,475,9,13,20000
6943,28,12,2022,46,L,288,16,10,30000
9265,18,6,2023,30,L,622,10,11,30000
3298,30,11,2024,35,L,692,14,3,50000
379,20,12,2024,71,P,422,4,12,30000
604,29,2,2023,39,P,465,10,14,50000
658,15,9,2024,55,P,564,19,5,50000
6267,14,8,2023,69,P,864,10,9,40000
3923,19,7,2022,49,L,453,18,9,10000
9819,19,7,2023,29,P,997,12,10,30000
9903,30,12,2022,78,L,908,9,14,20000
5452,27,7,2022,65,L,720,12,4,20000
1841,19,12,2023,58,P,848,13,12,20000
5395,31,9,2022,65,P,37,1,8,50000
7931,4,11,2023,64,L,532,20,5,40000
6436,6,6,2024,80,L,344,11,11,30000
4934,26,8,2024,55,P,145,6,14,30000
7166,13,7,2022,54,L,372,4,9,10000
9207,3,3,2022,33,L,508,2,6,10000
6685,29,6,2023,57,P,348,16,9,50000
6497,16,11,2023,23,P,49,14,14,40000
9171,25,9,2024,28,L,68,4,13,20000
874,13,5,2023,21,L,161,20,4,30000
8009,3,2,2023,24,P,796,16,6,20000
7320,1,9,2022,27,L,660,14,10,40000
4414,12,3,2024,75,P,987,6,12,50000
3080,8,7,2023,59,P,118,2,8,30000
7165,26,5,2024,56,P,894,16,7,20000
834,22,3,2024,39,P,543,20,3,50000
578,5,8,2024,57,P,770,18,3,20000
9241,26,4,2022,58,L,670,10,6,50000
844,31,12,2022,60,L,101,6,14,50000
3932,26,7,2022,41,P,685,11,7,30000
7480,8,6,2022,68,P,113,19,7,10000
578,6,6,2024,60,L,577,19,1,40000
1799,17,5,2024,21,L,756,16,5,20000
3384,8,1,2023,46,P,882,6,8,30000
9893,22,4,2024,66,L,620,15,1,50000
5095,5,3,2024,47,P,271,11,6,20000
144,11,11,2023,47,L,738,14,6,40000
5039,8,11,2022,45,P,121,20,6,30000
7299,9,2,2023,74,P,578,3,8,30000
9901,20,11,2024,46,P,956,5,8,30000
6309,31,6,2024,34,L,668,13,9,50000
7068,11,5,2023,40,P,822,6,11,10000
4399,3,12,2023,35,P,62,5,5,30000
8106,17,9,2023,76,P,688,3,12,30000
5531,17,12,2024,77,P,6,3,5,30000
1318,6,2,2022,55,L,673,14,6,30000
8199,23,6,2023,74,L,546,16,13,10000
7625,13,11,2022,54,L,535,15,11,10000
5618,30,9,2022,56,P,533,14,7,40000
171,11,2,2022,67,P,190,14,6,50000
5635,12,4,2022,60,L,61,16,11,30000
7180,28,5,2023,65,L,891,19,14,50000
3952,16,8,2023,66,P,380,16,1,10000
4199,29,7,2024,42,L,490,10,6,20000
3375,14,12,2022,25,P,723,19,11,30000
8477,9,4,2022,47,P,660,1,1,40000
6361,20,6,2022,41,L,516,1,1,40000
967,5,3,2024,27,L,768,17,6,20000
7138,20,3,2024,73,P,149,7,9,50000
6764,1,10,2023,26,L,603,7,9,50000
6286,23,3,2022,57,P,532,6,8,40000
2002,9,8,2024,33,P,496,7,4,20000
1087,21,9,2022,52,P,842,6,3,50000
6051,9,6,2024,74,L,366,7,4,10000
5206,13,10,2022,27,P,214,5,5,30000
6044,21,6,2023,71,L,138,7,13,40000
7453,7,5,2022,43,L,999,8,14,50000
8273,2,10,2023,61,P,632,17,9,20000
2003,23,2,2024,56,P,109,13,10,20000
2936,2,10,2023,39,P,763,12,13,40000
2288,11,7,2023,58,P,350,7,9,40000
1290,19,9,2024,33,L,928,2,6,30000
8411,24,9,2024,35,L,416,13,7,10000
9788,27,1,2022,60,L,297,10,4,10000
6103,17,12,2023,66,P,557,13,9,40000
1628,27,9,2022,39,P,214,1,7,50000
2354,30,10,2023,75,P,766,12,12,50000
5854,3,9,2022,66,P,950,4,14,50000
3063,21,5,2023,72,L,165,6,6,30000
9128,8,1,2024,75,L,725,18,4,50000
3275,25,4,2024,65,P,335,16,13,50000
7127,15,9,2022,28,L,722,11,11,40000
1434,8,4,2024,60,P,401,9,11,20000
4220,24,2,2022,50,L,390,9,11,20000
6561,20,1,2024,77,P,520,5,12,50000
6115,25,8,2023,30,L,633,15,8,50000
3253,14,10,2022,34,L,644,3,13,10000
9512,23,1,2024,36,P,144,14,4,40000
715,6,6,2023,61,L,493,18,11,40000
3789,31,5,2023,49,P,839,14,14,40000
19,26,1,2022,62,L,282,16,1,30000
5273,13,11,2024,79,P,40,15,10,30000
6383,13,4,2022,45,L,852,2,10,50000
4973,9,10,2023,45,P,818,2,1,30000
5959,30,2,2023,65,P,574,16,2,40000
5432,21,1,2022,55,L,661,13,2,20000
9302,23,4,2022,63,P,555,9,13,30000
6077,4,6,2023,53,L,625,19,1,40000
710,1,10,2023,72,L,604,7,2,10000
9838,1,8,2023,54,P,301,19,4,50000
5382,20,7,2024,64,L,743,6,12,20000
5397,22,4,2022,69,L,808,7,11,10000
5485,11,1,2024,43,L,989,10,5,20000
5231,7,12,2024,54,L,946,14,7,10000
5960,19,6,2022,49,L,100,1,11,50000
5639,9,3,2022,21,L,181,10,1,10000
5558,11,7,2022,67,P,91,13,14,50000
3268,3,4,2024,58,P,985,4,5,30000
7355,3,8,2024,68,P,246,19,4,50000
8167,24,9,2022,65,P,32,12,13,40000
2835,5,2,2022,48,L,825,8,6,50000
1337,29,6,2024,71,P,506,4,5,50000
4840,31,5,2022,66,L,750,7,14,10000
1941,1,6,2022,33,L,686,9,9,40000
442,7,5,2023,40,L,804,10,5,10000
735,19,5,2022,40,P,428,11,8,10000
3080,20,10,2022,46,L,420,15,6,50000
9113,15,12,2023,72,P,683,2,7,40000
3526,16,8,2023,64,P,891,1,5,30000
1979,15,7,2023,75,P,540,18,2,10000
7458,16,6,2023,74,P,50,8,13,50000
6857,25,6,2024,41,P,552,7,12,20000
7345,2,1,2022,57,P,669,8,4,50000
2316,7,7,2022,23,P,147,1,5,10000
9603,15,10,2023,32,L,828,5,6,20000
4852,12,2,2024,29,L,654,1,10,20000
8000,15,10,2023,21,L,986,20,13,50000
8827,9,7,2022,54,L,224,7,13,10000
9429,18,11,2024,76,P,649,1,4,10000
5807,13,11,2024,69,L,557,11,9,20000
3292,12,4,2022,75,P,250,3,9,50000
8827,6,6,2022,22,L,352,12,9,20000
8790,15,11,2022,46,P,428,17,4,50000
3675,25,8,2023,23,P,97,2,9,30000
3898,21,6,2023,60,L,469,3,10,20000
1745,15,9,2024,30,L,428,15,10,10000
8299,5,7,2023,74,L,32,17,2,40000
7615,8,1,2024,36,P,315,15,5,10000
2771,10,9,2024,34,L,967,10,8,40000
3594,15,1,2022,74,P,866,13,3,30000
3576,2,8,2022,49,P,198,14,8,30000
6501,11,7,2022,62,L,280,16,8,30000
6170,7,8,2024,59,P,719,3,12,30000
983,24,1,2024,47,P,379,14,3,30000
4317,31,8,2024,68,L,317,19,3,40000
2629,17,6,2024,72,P,399,19,7,50000
2962,30,1,2023,25,P,839,7,11,30000
7407,18,11,2022,57,P,856,6,9,40000
5617,6,6,2023,55,L,43,12,7,10000
3614,7,1,2023,33,L,233,13,11,10000
1096,3,6,2022,71,L,993,10,8,40000
8712,28,1,2024,23,P,700,8,14,10000
6487,20,8,2022,74,P,478,19,2,10000
757,15,6,2022,29,L,919,13,3,20000
336,7,7,2023,72,L,64,9,2,20000
5680,8,5,2024,28,P,489,18,10,10000
7230,17,1,2024,60,L,501,7,5,40000
1820,15,9,2024,57,P,326,6,5,10000
4639,4,3,2024,62,P,484,15,7,40000
926,26,3,2024,60,L,331,20,12,10000
1940,15,2,2022,73,P,776,15,1,10000
8407,22,6,2022,46,L,157,1,1,30000
682,2,7,2024,27,L,282,8,12,10000
467,5,8,2024,69,L,952,15,8,10000
6101,4,1,2023,30,L,964,15,2,30000
3831,24,1,2023,51,L,893,3,13,50000
7549,15,5,2023,61,P,252,16,6,30000
9386,16,10,2022,80,L,753,6,12,40000
1793,12,10,2022,53,L,90,14,4,50000
8368,6,12,2023,79,L,927,16,5,20000
4975,30,4,2023,43,L,342,10,12,50000
7228,26,9,2023,47,P,327,12,4,40000
3739,7,9,2022,45,P,973,1,8,40000
9138,18,4,2022,41,P,914,5,7,50000
9668,1,4,2022,66,P,797,5,5,50000
9566,8,10,2023,26,L,132,13,13,30000
8352,21,2,2022,49,P,458,12,2,50000
8862,6,5,2023,80,L,268,1,14,30000
160,3,5,2023,22,P,733,4,12,30000
3543,10,7,2024,44,P,226,16,12,30000
6601,18,6,2023,47,P,796,3,8,40000
5346,16,1,2022,64,P,385,8,9,10000
8447,4,2,2022,79,P,654,19,2,40000
8768,18,9,2022,80,L,871,18,1,30000
6997,25,5,2022,51,P,372,10,5,30000
6733,22,1,2023,41,P,520,2,6,20000
2614,2,7,2024,60,L,882,13,3,50000
4140,25,6,2023,72,P,914,4,3,20000
4776,24,2,2022,44,L,526,11,7,40000
667,28,3,2023,76,L,717,10,8,30000
7448,2,4,2024,43,P,165,16,1,30000
7037,22,3,2024,57,P,453,6,9,10000
582,27,6,2023,26,L,926,14,8,40000
4729,25,1,2022,55,P,142,12,1,20000
4903,17,12,2024,61,L,371,7,2,20000
5786,29,2,2023,55,P,408,16,4,50000
